X--Trace 1::[interactive: TIME],Y--Trace 1::[V_in: V(2)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[V_out: V(3)]
1.11503,0.05999999999994898,,1.11503,-0.7983946874334659
1.11507,0.140000000000029,,1.11507,-0.7994521778800466
1.11515,0.300000000000189,,1.11515,-0.7980837451639178
1.11525,0.500000000000167,,1.11525,-0.7996387204364526
1.11535,0.700000000000145,,1.11535,-0.7979179241924597
1.11545,0.9000000000001229,,1.11545,-0.7998045470309368
1.1155,0.9999999999998899,,1.1155,-0.7976691693549625
1.11551,0.9799999999999791,,1.11551,0.8011932682963243
1.11553,0.9400000000001612,,1.11553,0.8007501588601429
1.11557,0.8600000000000811,,1.11557,0.8018195763284582
1.11565,0.6999999999999211,,1.11565,0.8004367397972426
1.11575,0.49999999999994316,,1.11575,0.8020076091373284
1.11585,0.2999999999999652,,1.11585,0.8002695923501058
1.11595,0.09999999999998721,,1.11595,0.8021747621926089
1.1159999999999999,2.2026824808563106e-13,,1.1159999999999999,0.8000188480156225
1.11601,0.019999999999686935,,1.11601,-0.7988300979086171
1.1160299999999999,0.059999999999504894,,1.1160299999999999,-0.7983946662881977
1.11607,0.1399999999995849,,1.11607,-0.7994521925168122
1.11615,0.2999999999997449,,1.11615,-0.7980837336947623
1.11625,0.4999999999997229,,1.11625,-0.7996387293196426
1.11635,0.6999999999997009,,1.11635,-0.7979179179457815
1.11645,0.8999999999996788,,1.11645,-0.7998045505814854
1.1165,0.9999999999998899,,1.1165,-0.7976691714883524
1.1165100000000001,0.9799999999999791,,1.1165100000000001,0.8011932950031883
1.11653,0.9400000000001612,,1.11653,0.8007500786383227
1.11657,0.8600000000000811,,1.11657,0.8018196909784173
1.1166500000000001,0.6999999999999211,,1.1166500000000001,0.8004366077949384
1.1167500000000001,0.49999999999994316,,1.1167500000000001,0.8020077550307751
1.1168500000000001,0.2999999999999652,,1.1168500000000001,0.800269432590931
1.11695,0.09999999999998721,,1.11695,0.8021749358242459
1.117,0,,1.117,0.8000186465822376
1.11701,0.020000000000131024,,1.11701,-0.7988300625898405
1.11703,0.05999999999994898,,1.11703,-0.7983947031557151
1.11707,0.140000000000029,,1.11707,-0.7994521543874505
1.11715,0.300000000000189,,1.11715,-0.7980837725672518
1.11725,0.500000000000167,,1.11725,-0.7996386898759748
1.11735,0.700000000000145,,1.11735,-0.7979179578951089
1.11745,0.9000000000001229,,1.11745,-0.799804510199975
1.1175,0.9999999999998899,,1.1175,-0.7976692125258853
1.11751,0.9799999999999791,,1.11751,0.8011932795111681
1.11753,0.9400000000001612,,1.11753,0.8007501390006306
1.11757,0.8600000000000811,,1.11757,0.8018196015192061
1.11765,0.6999999999999211,,1.11765,0.8004367119878236
1.11775,0.49999999999994316,,1.11775,0.8020076390236659
1.11785,0.2999999999999652,,1.11785,0.8002695604509275
1.11795,0.09999999999998721,,1.11795,0.8021747960468889
1.1179999999999999,2.2026824808563106e-13,,1.1179999999999999,0.8000188103117474
1.11801,0.019999999999686935,,1.11801,-0.7988300936218814
1.1180299999999999,0.059999999999504894,,1.1180299999999999,-0.7983946685545434
1.11807,0.1399999999995849,,1.11807,-0.7994521918287375
1.11815,0.2999999999997449,,1.11815,-0.7980837335149341
1.11825,0.4999999999997229,,1.11825,-0.7996387302588877
1.11835,0.6999999999997009,,1.11835,-0.7979179162051266
1.11845,0.8999999999996788,,1.11845,-0.799804553182316
1.1185,0.9999999999998899,,1.1185,-0.7976691669064484
1.1185100000000001,0.9799999999999791,,1.1185100000000001,0.8011932900183747
1.11853,0.9400000000001612,,1.11853,0.8007500896212614
1.11857,0.8600000000000811,,1.11857,0.8018196761981612
1.1186500000000001,0.6999999999999211,,1.1186500000000001,0.8004366244579635
1.1187500000000001,0.49999999999994316,,1.1187500000000001,0.8020077368945165
1.1188500000000001,0.2999999999999652,,1.1188500000000001,0.8002694522196532
1.1189500000000001,0.09999999999998721,,1.1189500000000001,0.8021749147349937
1.119,0,,1.119,0.8000186705128254
1.11901,0.020000000000131024,,1.11901,-0.7988300686714429
1.11903,0.05999999999994898,,1.11903,-0.7983946897405759
1.11907,0.140000000000029,,1.11907,-0.7994521728004504
1.11915,0.300000000000189,,1.11915,-0.7980837515359857
1.11925,0.500000000000167,,1.11925,-0.7996387130077655
1.11935,0.700000000000145,,1.11935,-0.7979179327411956
1.11945,0.9000000000001229,,1.11945,-0.7998045372627745
1.1195,0.9999999999998899,,1.1195,-0.7976691818788394
1.11951,0.9799999999999791,,1.11951,0.8011932805882819
1.11953,0.9400000000001612,,1.11953,0.800750122425266
1.11957,0.8600000000000811,,1.11957,0.8018196283476129
1.11965,0.6999999999999211,,1.11965,0.8004366799386585
1.11975,0.49999999999994316,,1.11975,0.8020076752901104
1.11985,0.2999999999999652,,1.11985,0.8002695199096743
1.11995,0.09999999999998721,,1.11995,0.8021748409407631
1.1199999999999999,2.2026824808563106e-13,,1.1199999999999999,0.8000187566669371
1.12001,0.019999999999686935,,1.12001,-0.7988300843329963
1.1200299999999999,0.059999999999504894,,1.1200299999999999,-0.7983946736032453
1.12007,0.1399999999995849,,1.12007,-0.7994521892476717
1.12015,0.2999999999997449,,1.12015,-0.7980837350464439
1.12025,0.4999999999997229,,1.12025,-0.7996387294589465
1.12035,0.6999999999997009,,1.12035,-0.7979179163092615
1.12045,0.8999999999996788,,1.12045,-0.7998045537331419
1.1205,0.9999999999998899,,1.1205,-0.7976691652082752
1.1205100000000001,0.9799999999999791,,1.1205100000000001,0.8011932841634053
1.12053,0.9400000000001612,,1.12053,0.8007501079401296
1.12057,0.8600000000000811,,1.12057,0.8018196500843551
1.1206500000000001,0.6999999999999211,,1.1206500000000001,0.800436654434113
1.1207500000000001,0.49999999999994316,,1.1207500000000001,0.802007703819455
1.1208500000000001,0.2999999999999652,,1.1208500000000001,0.8002694883486566
1.1209500000000001,0.09999999999998721,,1.1209500000000001,0.802174875563343
1.121,0,,1.121,0.8000187159488457
1.12101,0.020000000000131024,,1.12101,-0.7988300770304937
1.12103,0.05999999999994898,,1.12103,-0.7983946809195649
1.12107,0.140000000000029,,1.12107,-0.7994521812635351
1.12115,0.300000000000189,,1.12115,-0.7980837436259255
1.12125,0.500000000000167,,1.12125,-0.7996387203638425
1.12135,0.700000000000145,,1.12135,-0.7979179259264539
1.12145,0.9000000000001229,,1.12145,-0.7998045435917186
1.1215,0.9999999999998899,,1.1215,-0.7976691762598114
1.12151,0.9799999999999791,,1.12151,0.8011932834344275
1.12153,0.9400000000001612,,1.12153,0.8007501130432307
1.12157,0.8600000000000811,,1.12157,0.8018196420537521
1.12165,0.6999999999999211,,1.12165,0.8004366640880483
1.12175,0.49999999999994316,,1.12175,0.8020076928557688
1.12185,0.2999999999999652,,1.12185,0.8002695006664219
1.12195,0.09999999999998721,,1.12195,0.8021748617550309
1.1219999999999999,2.2026824808563106e-13,,1.1219999999999999,0.8000187328783632
1.12201,0.019999999999686935,,1.12201,-0.798830079680526
1.1220299999999999,0.059999999999504894,,1.1220299999999999,-0.7983946806516976
1.12207,0.1399999999995849,,1.12207,-0.7994521807660984
1.12215,0.2999999999997449,,1.12215,-0.7980837442453195
1.12225,0.4999999999997229,,1.12225,-0.7996387197212861
1.12235,0.6999999999997009,,1.12235,-0.797917926559241
1.12245,0.8999999999996788,,1.12245,-0.7998045429454731
1.1225,0.9999999999998899,,1.1225,-0.7976691771402855
1.1225100000000001,0.9799999999999791,,1.1225100000000001,0.8011932877635244
1.12253,0.9400000000001612,,1.12253,0.8007500988128217
1.12257,0.8600000000000811,,1.12257,0.8018196626730378
1.1226500000000001,0.6999999999999211,,1.1226500000000001,0.8004366400680463
1.1227500000000001,0.49999999999994316,,1.1227500000000001,0.8020077196450699
1.1228500000000001,0.2999999999999652,,1.1228500000000001,0.8002694710329559
1.1229500000000001,0.09999999999998721,,1.1229500000000001,0.8021748943442083
1.123,0,,1.123,0.8000186943554471
1.12301,0.020000000000131024,,1.12301,-0.7988300745752985
1.12303,0.05999999999994898,,1.12303,-0.7983946809073791
1.12307,0.140000000000029,,1.12307,-0.7994521831999849
1.12315,0.300000000000189,,1.12315,-0.7980837403728005
1.12325,0.500000000000167,,1.12325,-0.7996387247901983
1.12335,0.700000000000145,,1.12335,-0.7979179203011
1.12345,0.9000000000001229,,1.12345,-0.7998045504190493
1.1235,0.9999999999998899,,1.1235,-0.7976691671705949
1.12351,0.9799999999999791,,1.12351,0.8011932857050642
1.12353,0.9400000000001612,,1.12353,0.8007500969875511
1.12357,0.8600000000000811,,1.12357,0.8018196674230839
1.12365,0.6999999999999211,,1.12365,0.8004366337206573
1.12375,0.49999999999994316,,1.12375,0.8020077273219857
1.12385,0.2999999999999652,,1.12385,0.8002694620536336
1.12395,0.09999999999998721,,1.12395,0.8021749046334308
1.1239999999999999,2.2026824808563106e-13,,1.1239999999999999,0.800018681072467
1.12401,0.019999999999686935,,1.12401,-0.7988300671062335
1.1240299999999999,0.059999999999504894,,1.1240299999999999,-0.798394696502265
1.12407,0.1399999999995849,,1.12407,-0.7994521625652318
1.12415,0.2999999999997449,,1.12415,-0.7980837637006778
1.12425,0.4999999999997229,,1.12425,-0.7996386992482563
1.12435,0.6999999999997009,,1.12435,-0.7979179480554165
1.12445,0.8999999999996788,,1.12445,-0.7998045204642419
1.1245,0.9999999999998899,,1.1245,-0.7976692015817564
1.1245100000000001,0.9799999999999791,,1.1245100000000001,0.8011932903746187
1.12453,0.9400000000001612,,1.12453,0.8007500964348937
1.12457,0.8600000000000811,,1.12457,0.8018196645053445
1.1246500000000001,0.6999999999999211,,1.1246500000000001,0.8004366386599124
1.1247500000000001,0.49999999999994316,,1.1247500000000001,0.8020077205755193
1.1248500000000001,0.2999999999999652,,1.1248500000000001,0.8002694707266994
1.1249500000000001,0.09999999999998721,,1.1249500000000001,0.8021748939859517
1.125,0,,1.125,0.8000186958062393
1.12501,0.020000000000131024,,1.12501,-0.7988300722199418
1.12503,0.05999999999994898,,1.12503,-0.7983946918763454
1.12507,0.140000000000029,,1.12507,-0.7994521670335176
1.12515,0.300000000000189,,1.12515,-0.7980837591635193
1.12525,0.500000000000167,,1.12525,-0.7996387039238007
1.12535,0.700000000000145,,1.12535,-0.7979179431908044
1.12545,0.9000000000001229,,1.12545,-0.7998045255342068
1.1255,0.9999999999998899,,1.1255,-0.7976691960881624
1.12551,0.9799999999999791,,1.12551,0.8011932941549643
1.12553,0.9400000000001612,,1.12553,0.8007500801865695
1.12557,0.8600000000000811,,1.12557,0.8018196888674991
1.12565,0.6999999999999211,,1.12565,0.8004366102191091
1.12575,0.49999999999994316,,1.12575,0.8020077523559188
1.12585,0.2999999999999652,,1.12585,0.8002694355741407
1.12595,0.09999999999998721,,1.12595,0.8021749324910861
1.126,2.2026824808563106e-13,,1.126,0.8000186507714916
1.12601,0.019999999999686935,,1.12601,-0.7988300678677807
1.1260299999999999,0.059999999999504894,,1.1260299999999999,-0.798394686919382
1.12607,0.1399999999995849,,1.12607,-0.7994521775675425
1.12615,0.2999999999997449,,1.12615,-0.798083745938125
1.12625,0.4999999999997229,,1.12625,-0.7996387191928155
1.12635,0.6999999999997009,,1.12635,-0.7979179259567166
1.12645,0.8999999999996788,,1.12645,-0.7998045447497065
1.1265,0.9999999999998899,,1.1265,-0.797669172758835
1.1265100000000001,0.9799999999999791,,1.1265100000000001,0.8011932838657339
1.12653,0.9400000000001612,,1.12653,0.8007501034429941
1.12657,0.8600000000000811,,1.12657,0.8018196577584783
1.1266500000000002,0.6999999999999211,,1.1266500000000002,0.8004366452120071
1.1267500000000001,0.49999999999994316,,1.1267500000000001,0.8020077142754536
1.1268500000000001,0.2999999999999652,,1.1268500000000001,0.8002694766944406
1.1269500000000001,0.09999999999998721,,1.1269500000000001,0.8021748883297708
1.127,0,,1.127,0.8000187011000058
1.12701,0.020000000000131024,,1.12701,-0.7988300742370539
1.12703,0.05999999999994898,,1.12703,-0.7983946839853074
1.12707,0.140000000000029,,1.12707,-0.7994521786083995
1.12715,0.300000000000189,,1.12715,-0.7980837457549078
1.12725,0.500000000000167,,1.12725,-0.7996387187271218
1.12735,0.700000000000145,,1.12735,-0.797917927126911
1.12745,0.9000000000001229,,1.12745,-0.7998045427363244
1.1275,0.9999999999998899,,1.1275,-0.7976691766083982
1.12751,0.9799999999999791,,1.12751,0.8011932820362735
1.12753,0.9400000000001612,,1.12753,0.8007501177174744
1.12757,0.8600000000000811,,1.12757,0.8018196349048514
1.12765,0.6999999999999211,,1.12765,0.8004366724837515
1.12775,0.49999999999994316,,1.12775,0.8020076835125846
1.12785,0.2999999999999652,,1.12785,0.8002695108920047
1.12795,0.09999999999998721,,1.12795,0.8021748507189511
1.128,2.2026824808563106e-13,,1.128,0.8000187455112885
1.12801,0.019999999999686935,,1.12801,-0.7988300823255848
1.1280299999999999,0.059999999999504894,,1.1280299999999999,-0.7983946768828126
1.12807,0.1399999999995849,,1.12807,-0.7994521849102656
1.12815,0.2999999999997449,,1.12815,-0.7980837400197904
1.12825,0.4999999999997229,,1.12825,-0.7996387239386871
1.12835,0.6999999999997009,,1.12835,-0.797917922384319
1.12845,0.8999999999996788,,1.12845,-0.7998045471014575
1.1285,0.9999999999998899,,1.1285,-0.7976691729771008
1.1285100000000001,0.9799999999999791,,1.1285100000000001,0.8011932808694076
1.12853,0.9400000000001612,,1.12853,0.8007501242433744
1.12857,0.8600000000000811,,1.12857,0.8018196256229169
1.1286500000000002,0.6999999999999211,,1.1286500000000002,0.8004366828898498
1.1287500000000001,0.49999999999994316,,1.1287500000000001,0.8020076722036363
1.1288500000000001,0.2999999999999652,,1.1288500000000001,0.8002695231458303
1.1289500000000001,0.09999999999998721,,1.1289500000000001,0.8021748375339987
1.129,0,,1.129,0.8000187603058567
1.12901,0.020000000000131024,,1.12901,-0.798830084783489
1.12903,0.05999999999994898,,1.12903,-0.7983946720990639
1.12907,0.140000000000029,,1.12907,-0.7994521915381076
1.12915,0.300000000000189,,1.12915,-0.7980837323433136
1.12925,0.500000000000167,,1.12925,-0.7996387324803718
1.12935,0.700000000000145,,1.12935,-0.7979179130057454
1.12945,0.9000000000001229,,1.12945,-0.7998045572904687
1.1295,0.9999999999998899,,1.1295,-0.7976691612669308
1.12951,0.9799999999999791,,1.12951,0.8011932860689901
1.12953,0.9400000000001612,,1.12953,0.8007501000977446
1.12957,0.8600000000000811,,1.12957,0.8018196617477967
1.12965,0.6999999999999211,,1.12965,0.8004366407223082
1.12975,0.49999999999994316,,1.12975,0.8020077192472365
1.12985,0.2999999999999652,,1.12985,0.800269471191265
1.12995,0.09999999999998721,,1.12995,0.8021748944700721
1.13,2.2026824808563106e-13,,1.13,0.8000186932020377
1.13001,0.019999999999686935,,1.13001,-0.7988300686764758
1.1300299999999999,0.059999999999504894,,1.1300299999999999,-0.798394697775533
1.13007,0.1399999999995849,,1.13007,-0.7994521594106194
1.13015,0.2999999999997449,,1.13015,-0.798083767761278
1.13025,0.4999999999997229,,1.13025,-0.7996386944205731
1.13035,0.6999999999997009,,1.13035,-0.7979179536962044
1.13045,0.8999999999996788,,1.13045,-0.7998045139769386
1.1305,0.9999999999998899,,1.1305,-0.7976692098398047
1.1305100000000001,0.9799999999999791,,1.1305100000000001,0.801193301629592
1.13053,0.9400000000001612,,1.13053,0.8007500589030027
1.13057,0.8600000000000811,,1.13057,0.8018197197742537
1.1306500000000002,0.6999999999999211,,1.1306500000000002,0.8004365742020239
1.1307500000000001,0.49999999999994316,,1.1307500000000001,0.8020077925610539
1.1308500000000001,0.2999999999999652,,1.1308500000000001,0.8002693910688424
1.1309500000000001,0.09999999999998721,,1.1309500000000001,0.8021749813688371
1.131,0,,1.131,0.8000185930758452
1.13101,0.020000000000131024,,1.13101,-0.7988300551232955
1.13103,0.05999999999994898,,1.13103,-0.7983947036330731
1.13107,0.140000000000029,,1.13107,-0.799452158754314
1.13115,0.300000000000189,,1.13115,-0.7980837657484736
1.13125,0.500000000000167,,1.13125,-0.7996386985267049
1.13135,0.700000000000145,,1.13135,-0.7979179475611332
1.13145,0.9000000000001229,,1.13145,-0.7998045221134902
1.1315,0.9999999999998899,,1.1315,-0.7976691976872349
1.13151,0.9799999999999791,,1.13151,0.8011932968998062
1.13153,0.9400000000001612,,1.13153,0.8007500627999031
1.13157,0.8600000000000811,,1.13157,0.8018197164562781
1.13165,0.6999999999999211,,1.13165,0.800436577195675
1.13175,0.49999999999994316,,1.13175,0.802007789803424
1.13185,0.2999999999999652,,1.13185,0.8002693936541317
1.13195,0.09999999999998721,,1.13195,0.8021749789207123
1.132,2.2026824808563106e-13,,1.132,0.8000185953604662
1.13201,0.019999999999686935,,1.13201,-0.7988300565287895
1.1320299999999999,0.059999999999504894,,1.1320299999999999,-0.7983946984505852
1.13207,0.1399999999995849,,1.13207,-0.7994521659103285
1.13215,0.2999999999997449,,1.13215,-0.798083757735506
1.13225,0.4999999999997229,,1.13225,-0.7996387072703574
1.13235,0.6999999999997009,,1.13235,-0.7979179380155818
1.13245,0.8999999999996788,,1.13245,-0.799804532505551
1.1325,0.9999999999998899,,1.1325,-0.7976691854879178
1.1325100000000001,0.9799999999999791,,1.1325100000000001,0.8011932874476162
1.13253,0.9400000000001612,,1.13253,0.8007500930207793
1.13257,0.8600000000000811,,1.13257,0.8018196718966232
1.1326500000000002,0.6999999999999211,,1.1326500000000002,0.8004366294245361
1.1327500000000001,0.49999999999994316,,1.1327500000000001,0.8020077312477234
1.1328500000000001,0.2999999999999652,,1.1328500000000001,0.800269458586228
1.1329500000000001,0.09999999999998721,,1.1329500000000001,0.8021749075922292
1.133,0,,1.133,0.8000186795313714
1.13301,0.020000000000131024,,1.13301,-0.7988300725039684
1.13303,0.05999999999994898,,1.13303,-0.7983946831815547
1.13307,0.140000000000029,,1.13307,-0.7994521808128474
1.13315,0.300000000000189,,1.13315,-0.7980837428748356
1.13325,0.500000000000167,,1.13325,-0.799638722134043
1.13335,0.700000000000145,,1.13335,-0.7979179231294945
1.13345,0.9000000000001229,,1.13345,-0.7998045474274811
1.1335,0.9999999999998899,,1.1335,-0.7976691704792586
1.13351,0.9799999999999791,,1.13351,0.8011932841103782
1.13353,0.9400000000001612,,1.13353,0.8007501047658265
1.13357,0.8600000000000811,,1.13357,0.8018196550946383
1.13365,0.6999999999999211,,1.13365,0.8004366485858225
1.13375,0.49999999999994316,,1.13375,0.8020077103857529
1.13385,0.2999999999999652,,1.13385,0.8002694810283315
1.13395,0.09999999999998721,,1.13395,0.8021748836402445
1.134,2.2026824808563106e-13,,1.134,0.8000187060094575
1.13401,0.019999999999686935,,1.13401,-0.7988300700227884
1.1340299999999999,0.059999999999504894,,1.1340299999999999,-0.798394698856869
1.13407,0.1399999999995849,,1.13407,-0.7994521572323248
1.13415,0.2999999999997449,,1.13415,-0.7980837702511064
1.13425,0.4999999999997229,,1.13425,-0.7996386917738177
1.13435,0.6999999999997009,,1.13435,-0.7979179564838573
1.13445,0.8999999999996788,,1.13445,-0.7998045110793779
1.1345,0.9999999999998899,,1.1345,-0.7976692128299835
1.1345100000000001,0.9799999999999791,,1.1345100000000001,0.8011932911260037
1.13453,0.9400000000001612,,1.13453,0.8007500992339359
1.13457,0.8600000000000811,,1.13457,0.8018196596411434
1.1346500000000002,0.6999999999999211,,1.1346500000000002,0.8004366445202242
1.1347500000000001,0.49999999999994316,,1.1347500000000001,0.8020077140268184
1.1348500000000001,0.2999999999999652,,1.1348500000000001,0.800269477862081
1.1349500000000001,0.09999999999998721,,1.1349500000000001,0.8021748863013921
1.135,0,,1.135,0.8000187046476259
1.13501,0.020000000000131024,,1.13501,-0.7988300742881332
1.13503,0.05999999999994898,,1.13503,-0.7983946883818708
1.13507,0.140000000000029,,1.13507,-0.7994521712570976
1.13515,0.300000000000189,,1.13515,-0.798083754744762
1.13525,0.500000000000167,,1.13525,-0.7996387083810819
1.13535,0.700000000000145,,1.13535,-0.7979179387614609
1.13545,0.9000000000001229,,1.13545,-0.799804529919134
1.1355,0.9999999999998899,,1.1355,-0.7976691917193297
1.13551,0.9799999999999791,,1.13551,0.8011932905609107
1.13553,0.9400000000001612,,1.13553,0.8007500932984192
1.13557,0.8600000000000811,,1.13557,0.8018196698578599
1.13565,0.6999999999999211,,1.13565,0.8004366321060977
1.13575,0.49999999999994316,,1.13575,0.80200772823363
1.13585,0.2999999999999652,,1.13585,0.8002694618605919
1.13595,0.09999999999998721,,1.13595,0.8021749040595907
1.136,2.2026824808563106e-13,,1.136,0.8000186835706828
1.13601,0.019999999999686935,,1.13601,-0.7988300734218878
1.1360299999999999,0.059999999999504894,,1.1360299999999999,-0.798394682119335
1.13607,0.1399999999995849,,1.13607,-0.7994521812775244
1.13615,0.2999999999997449,,1.13615,-0.7980837429558885
1.13625,0.4999999999997229,,1.13625,-0.7996387216270151
1.13635,0.6999999999997009,,1.13635,-0.7979179240450716
1.13645,0.8999999999996788,,1.13645,-0.7998045460380806
1.1365,0.9999999999998899,,1.1365,-0.7976691729922097
1.1365100000000001,0.9799999999999791,,1.1365100000000001,0.8011932813154797
1.13653,0.9400000000001612,,1.13653,0.8007501196808787
1.13657,0.8600000000000811,,1.13657,0.801819632154548
1.1366500000000002,0.6999999999999211,,1.1366500000000002,0.8004366756198056
1.1367500000000001,0.49999999999994316,,1.1367500000000001,0.802007680059762
1.1368500000000001,0.2999999999999652,,1.1368500000000001,0.8002695147002022
1.1369500000000001,0.09999999999998721,,1.1369500000000001,0.8021748466047434
1.137,0,,1.137,0.8000187498431806
1.13701,0.020000000000131024,,1.13701,-0.7988300817233016
1.13703,0.05999999999994898,,1.13703,-0.7983946790773642
1.13707,0.140000000000029,,1.13707,-0.7994521818520904
1.13715,0.300000000000189,,1.13715,-0.798083743376342
1.13725,0.500000000000167,,1.13725,-0.799638720383524
1.13735,0.700000000000145,,1.13735,-0.7979179261743448
1.13745,0.9000000000001229,,1.13745,-0.7998045430151902
1.1375,0.9999999999998899,,1.1375,-0.7976691776903131
1.13751,0.9799999999999791,,1.13751,0.8011932837904958
1.13753,0.9400000000001612,,1.13753,0.8007501158020841
1.13757,0.8600000000000811,,1.13757,0.8018196368991382
1.13765,0.6999999999999211,,1.13765,0.8004366705720565
1.13775,0.49999999999994316,,1.13775,0.8020076852166403
1.13785,0.2999999999999652,,1.13785,0.8002695094745149
1.13795,0.09999999999998721,,1.13795,0.8021748518548748
1.138,2.2026824808563106e-13,,1.138,0.8000187448156931
1.13801,0.019999999999686935,,1.13801,-0.7988300826120908
1.1380299999999999,0.059999999999504894,,1.1380299999999999,-0.7983946769987224
1.13807,0.1399999999995849,,1.13807,-0.7994521847178209
1.13815,0.2999999999997449,,1.13815,-0.7980837401091317
1.13825,0.4999999999997229,,1.13825,-0.7996387239914093
1.13835,0.6999999999997009,,1.13835,-0.7979179222122345
1.13845,0.8999999999996788,,1.13845,-0.7998045473456034
1.1385,0.9999999999998899,,1.1385,-0.7976691726491473
1.1385100000000001,0.9799999999999791,,1.1385100000000001,0.8011932902325222
1.13853,0.9400000000001612,,1.13853,0.8007500883432243
1.13857,0.8600000000000811,,1.13857,0.8018196788593502
1.1386500000000002,0.6999999999999211,,1.1386500000000002,0.8004366208402981
1.1387500000000002,0.49999999999994316,,1.1387500000000002,0.8020077413172374
1.1388500000000001,0.2999999999999652,,1.1388500000000001,0.8002694469787427
1.1389500000000001,0.09999999999998721,,1.1389500000000001,0.8021749207049208
1.139,0,,1.139,0.8000186635271129
1.13901,0.020000000000131024,,1.13901,-0.7988300702897241
1.13903,0.05999999999994898,,1.13903,-0.7983946812478777
1.13907,0.140000000000029,,1.13907,-0.7994521854304933
1.13915,0.300000000000189,,1.13915,-0.7980837369699009
1.13925,0.500000000000167,,1.13925,-0.7996387291159858
1.13935,0.700000000000145,,1.13935,-0.7979179150976774
1.13945,0.9000000000001229,,1.13945,-0.7998045563870783
1.1395,0.9999999999998899,,1.1395,-0.7976691598276829
1.13951,0.9799999999999791,,1.13951,0.8011932775046747
1.13953,0.9400000000001612,,1.13953,0.8007501235770174
1.13957,0.8600000000000811,,1.13957,0.8018196285568897
1.13965,0.6999999999999211,,1.13965,0.8004366790649077
1.13975,0.49999999999994316,,1.13975,0.8020076766872384
1.13985,0.2999999999999652,,1.13985,0.8002695179872232
1.13995,0.09999999999998721,,1.13995,0.8021748433420584
1.14,2.2026824808563106e-13,,1.14,0.8000187533333342
1.14001,0.019999999999686935,,1.14001,-0.798830080738839
1.1400299999999999,0.059999999999504894,,1.1400299999999999,-0.7983946838891867
1.14007,0.1399999999995849,,1.14007,-0.7994521745536871
1.14015,0.2999999999997449,,1.14015,-0.7980837520381264
1.14025,0.4999999999997229,,1.14025,-0.7996387105780803
1.14035,0.6999999999997009,,1.14035,-0.7979179371190339
1.14045,0.8999999999996788,,1.14045,-0.7998045309510055
1.1405,0.9999999999998899,,1.1405,-0.7976691918926112
1.1405100000000001,0.9799999999999791,,1.1405100000000001,0.8011932876944072
1.14053,0.9400000000001612,,1.14053,0.8007501077784431
1.14057,0.8600000000000811,,1.14057,0.8018196477862598
1.1406500000000002,0.6999999999999211,,1.1406500000000002,0.8004366582261149
1.1407500000000002,0.49999999999994316,,1.1407500000000002,0.8020076987605136
1.1408500000000001,0.2999999999999652,,1.1408500000000001,0.8002694946796499
1.1409500000000001,0.09999999999998721,,1.1409500000000001,0.8021748679835766
1.141,0,,1.141,0.8000187258516921
1.14101,0.020000000000131024,,1.14101,-0.7988300817022046
1.14103,0.05999999999994898,,1.14103,-0.7983946703793987
1.14107,0.140000000000029,,1.14107,-0.7994521961357004
1.14115,0.300000000000189,,1.14115,-0.7980837263213855
1.14125,0.500000000000167,,1.14125,-0.799638739688712
1.14135,0.700000000000145,,1.14135,-0.7979179045975415
1.14145,0.9000000000001229,,1.14145,-0.7998045668181161
1.1415,0.9999999999998899,,1.1415,-0.7976691494377464
1.14151,0.9799999999999791,,1.14151,0.8011932698047697
1.14153,0.9400000000001612,,1.14153,0.8007501520210368
1.14157,0.8600000000000811,,1.14157,0.801819586785733
1.14165,0.6999999999999211,,1.14165,0.8004367276818644
1.14175,0.49999999999994316,,1.14175,0.8020076224697168
1.14185,0.2999999999999652,,1.14185,0.8002695778522841
1.14195,0.09999999999998721,,1.14195,0.8021747778517178
1.142,2.2026824808563106e-13,,1.142,0.8000188300305661
1.14201,0.019999999999686935,,1.14201,-0.798830095536451
1.1420299999999999,0.059999999999504894,,1.1420299999999999,-0.7983946671608501
1.14207,0.1399999999995849,,1.14207,-0.7994521924266835
1.14215,0.2999999999997449,,1.14215,-0.7980837335150015
1.14225,0.4999999999997229,,1.14225,-0.7996387296916716
1.14235,0.6999999999997009,,1.14235,-0.7979179174291032
1.14245,0.8999999999996788,,1.14245,-0.7998045511590065
1.1425,0.9999999999998899,,1.1425,-0.7976691707221439
1.1425100000000001,0.9799999999999791,,1.1425100000000001,0.8011932799604959
1.14253,0.9400000000001612,,1.14253,0.8007501340100935
1.14257,0.8600000000000811,,1.14257,0.8018196095415921
1.1426500000000002,0.6999999999999211,,1.1426500000000002,0.8004367024801398
1.1427500000000002,0.49999999999994316,,1.1427500000000002,0.8020076497236978
1.1428500000000001,0.2999999999999652,,1.1428500000000001,0.800269548524677
1.1429500000000001,0.09999999999998721,,1.1429500000000001,0.8021748092434381
1.143,0,,1.143,0.800018794464864
1.14301,0.020000000000131024,,1.14301,-0.7988300915324883
1.14303,0.05999999999994898,,1.14303,-0.7983946674658834
1.14307,0.140000000000029,,1.14307,-0.7994521945816534
1.14315,0.300000000000189,,1.14315,-0.7980837300858055
1.14325,0.500000000000167,,1.14325,-0.7996387341945799
1.14335,0.700000000000145,,1.14335,-0.7979179117796276
1.14345,0.9000000000001229,,1.14345,-0.7998045580544498
1.1435,0.9999999999998899,,1.1435,-0.7976691612123955
